unit_id,cluster_id,owner_name,contact_number,is_vacant,handover_date
UNT-22739,CLS-SML-017,Pemilik Properti 22738,08156393630,False,2020-08-03
UNT-22740,CLS-SML-044,Pemilik Properti 22739,08171275370,False,2020-11-04
UNT-22741,CLS-SML-055,Pemilik Properti 22740,,False,2021-09-19
UNT-22742,CLS-SML-008,Pemilik Properti 22741,08173865647,False,2021-01-09
UNT-22743,CLS-SML-038,Pemilik Properti 22742,,True,2021-01-01
UNT-22744,CLS-SML-007,Pemilik Properti 22743,08163162275,False,2021-07-31
UNT-22745,CLS-SML-006,Pemilik Properti 22744,08138932107,True,2020-02-13
UNT-22746,CLS-SML-064,Pemilik Properti 22745,08165179026,False,2021-02-28
UNT-22747,CLS-SML-013,Pemilik Properti 22746,,False,2020-04-20
UNT-22748,CLS-SML-086,Pemilik Properti 22747,08137908161,False,2021-07-31
UNT-22749,CLS-SML-030,Pemilik Properti 22748,08129979388,False,2020-12-22
UNT-22750,CLS-SML-017,Pemilik Properti 22749,,False,2021-12-03
UNT-22751,CLS-SML-082,Pemilik Properti 22750,08179420312,False,2021-08-08
UNT-22752,CLS-SML-053,Pemilik Properti 22751,08154871601,False,2021-12-03
UNT-22753,CLS-SML-076,Pemilik Properti 22752,08194819692,False,2022-05-11
UNT-22754,CLS-SML-097,Pemilik Properti 22753,,False,2020-10-22
UNT-22755,CLS-SML-084,Pemilik Properti 22754,08122074510,False,2020-10-07
UNT-22756,CLS-SML-023,Pemilik Properti 22755,08160714002,False,2021-05-15
UNT-22757,CLS-SML-032,Pemilik Properti 22756,08157187025,False,2020-03-20
UNT-22758,CLS-SML-039,Pemilik Properti 22757,08151384093,False,2021-12-23
UNT-22759,CLS-SML-013,Pemilik Properti 22758,08115066951,False,2020-12-18
UNT-22760,CLS-SML-045,Pemilik Properti 22759,,False,2022-07-09
UNT-22761,CLS-SML-015,Pemilik Properti 22760,08115474925,False,2021-08-09
UNT-22762,CLS-SML-076,Pemilik Properti 22761,08132746444,True,2022-03-12
UNT-22763,CLS-SML-049,Pemilik Properti 22762,08145778493,True,2021-08-17
UNT-22764,CLS-SML-024,Pemilik Properti 22763,08165315200,False,2020-11-27
UNT-22765,CLS-SML-001,Pemilik Properti 22764,08179486811,True,2020-01-13
UNT-22766,CLS-SML-016,Pemilik Properti 22765,08168711120,False,2022-06-28
UNT-22767,CLS-SML-035,Pemilik Properti 22766,,True,2020-01-26
UNT-22768,CLS-SML-096,Pemilik Properti 22767,08139579921,False,2022-04-26
UNT-22769,CLS-SML-048,Pemilik Properti 22768,08140333111,False,2022-07-17
UNT-22770,CLS-SML-012,Pemilik Properti 22769,08154335843,False,2021-02-20
UNT-22771,CLS-SML-060,Pemilik Properti 22770,08197706859,True,2020-10-03
UNT-22772,CLS-SML-012,Pemilik Properti 22771,08144877944,False,2022-04-06
UNT-22773,CLS-SML-002,Pemilik Properti 22772,08153809564,False,2021-10-10
UNT-22774,CLS-SML-094,Pemilik Properti 22773,08110572197,False,2020-05-01
UNT-22775,CLS-SML-087,Pemilik Properti 22774,,True,2020-06-29
UNT-22776,CLS-SML-002,Pemilik Properti 22775,08133290189,False,2020-05-18
UNT-22777,CLS-SML-034,Pemilik Properti 22776,08144376486,False,2021-03-26
UNT-22778,CLS-SML-047,Pemilik Properti 22777,08124995121,False,2021-09-18
UNT-22779,CLS-SML-004,Pemilik Properti 22778,,False,2020-10-27
UNT-22780,CLS-SML-079,Pemilik Properti 22779,08137701332,False,2022-08-03
UNT-22781,CLS-SML-013,Pemilik Properti 22780,08169606719,False,2022-06-18
UNT-22782,CLS-SML-016,Pemilik Properti 22781,08197946241,False,2020-08-07
UNT-22783,CLS-SML-020,Pemilik Properti 22782,08179343582,False,2020-11-21
UNT-22784,CLS-SML-046,Pemilik Properti 22783,08171840966,False,2021-05-22
UNT-22785,CLS-SML-088,Pemilik Properti 22784,,True,2021-12-14
UNT-22786,CLS-SML-008,Pemilik Properti 22785,08190157692,False,2020-09-11
UNT-22787,CLS-SML-042,Pemilik Properti 22786,08143218150,False,2021-05-26
UNT-22788,CLS-SML-079,Pemilik Properti 22787,08173801986,True,2020-07-02
UNT-22789,CLS-SML-020,Pemilik Properti 22788,08197013984,True,2020-10-27
UNT-22790,CLS-SML-065,Pemilik Properti 22789,08149182243,False,2021-11-09
UNT-22791,CLS-SML-073,Pemilik Properti 22790,08146138923,False,2021-11-10
UNT-22792,CLS-SML-013,Pemilik Properti 22791,08147985177,False,2021-02-07
UNT-22793,CLS-SML-092,Pemilik Properti 22792,08148898469,False,2022-03-19
UNT-22794,CLS-SML-016,Pemilik Properti 22793,08136490365,False,2021-01-29
UNT-22795,CLS-SML-020,Pemilik Properti 22794,08154044468,True,2020-07-29
UNT-22796,CLS-SML-054,Pemilik Properti 22795,08148723126,False,2020-04-24
UNT-22797,CLS-SML-057,Pemilik Properti 22796,,True,2020-09-14
UNT-22798,CLS-SML-003,Pemilik Properti 22797,08188526642,False,2021-12-28
UNT-22799,CLS-SML-098,Pemilik Properti 22798,08152419359,False,2021-05-27
UNT-22800,CLS-SML-039,Pemilik Properti 22799,,False,2021-05-08
UNT-22801,CLS-SML-076,Pemilik Properti 22800,,False,2022-09-21
UNT-22802,CLS-SML-044,Pemilik Properti 22801,08177476125,False,2022-09-21
UNT-22803,CLS-SML-069,Pemilik Properti 22802,08149195829,False,2020-11-18
UNT-22804,CLS-SML-021,Pemilik Properti 22803,08168207446,False,2021-12-06
UNT-22805,CLS-SML-100,Pemilik Properti 22804,08133485461,False,2022-02-10
UNT-22806,CLS-SML-064,Pemilik Properti 22805,08136279310,True,2020-11-03
UNT-22807,CLS-SML-038,Pemilik Properti 22806,08126991291,False,2020-02-20
UNT-22808,CLS-SML-091,Pemilik Properti 22807,08138688436,False,2021-06-19
UNT-22809,CLS-SML-028,Pemilik Properti 22808,08193287110,False,2020-09-05
UNT-22810,CLS-SML-047,Pemilik Properti 22809,08162662763,False,2021-10-22
UNT-22811,CLS-SML-025,Pemilik Properti 22810,08134689188,False,2020-01-10
UNT-22812,CLS-SML-062,Pemilik Properti 22811,08196261064,True,2021-05-18
UNT-22813,CLS-SML-057,Pemilik Properti 22812,08173293343,False,2021-08-02
UNT-22814,CLS-SML-028,Pemilik Properti 22813,,False,2021-06-21
UNT-22815,CLS-SML-061,Pemilik Properti 22814,08118477398,True,2021-09-24
UNT-22816,CLS-SML-040,Pemilik Properti 22815,08140238863,False,2020-04-21
UNT-22817,CLS-SML-062,Pemilik Properti 22816,08147732922,False,2022-03-28
UNT-22818,CLS-SML-001,Pemilik Properti 22817,08126881922,False,2022-05-04
UNT-22819,CLS-SML-038,Pemilik Properti 22818,08189005445,False,2021-03-22
UNT-22820,CLS-SML-089,Pemilik Properti 22819,,True,2022-04-21
UNT-22821,CLS-SML-005,Pemilik Properti 22820,08146124658,True,2022-05-19
UNT-22822,CLS-SML-016,Pemilik Properti 22821,08196272438,False,2022-04-22
UNT-22823,CLS-SML-035,Pemilik Properti 22822,08156372197,False,2020-04-06
UNT-22824,CLS-SML-031,Pemilik Properti 22823,,True,2022-05-20
UNT-22825,CLS-SML-004,Pemilik Properti 22824,08114724745,False,2021-12-02
UNT-22826,CLS-SML-002,Pemilik Properti 22825,08114779109,False,2020-09-03
UNT-22827,CLS-SML-027,Pemilik Properti 22826,08159113250,False,2021-12-14
UNT-22828,CLS-SML-062,Pemilik Properti 22827,08152805871,False,2020-04-28
UNT-22829,CLS-SML-058,Pemilik Properti 22828,08120197663,False,2022-02-26
UNT-22830,CLS-SML-093,Pemilik Properti 22829,08121992875,False,2022-01-11
UNT-22831,CLS-SML-006,Pemilik Properti 22830,,False,2022-09-05
UNT-22832,CLS-SML-003,Pemilik Properti 22831,08149015018,True,2020-12-06
UNT-22833,CLS-SML-070,Pemilik Properti 22832,,False,2021-10-04
UNT-22834,CLS-SML-045,Pemilik Properti 22833,08199160120,True,2020-05-13
UNT-22835,CLS-SML-040,Pemilik Properti 22834,08123482616,False,2021-11-25
UNT-22836,CLS-SML-059,Pemilik Properti 22835,08192178275,False,2020-07-26
UNT-22837,CLS-SML-030,Pemilik Properti 22836,08176365701,False,2020-11-18
UNT-22838,CLS-SML-046,Pemilik Properti 22837,08138382010,False,2021-05-31
UNT-22839,CLS-SML-043,Pemilik Properti 22838,08170552693,False,2022-06-28
UNT-22840,CLS-SML-066,Pemilik Properti 22839,08138595428,False,2022-02-25
UNT-22841,CLS-SML-032,Pemilik Properti 22840,08139196984,True,2022-06-16
UNT-22842,CLS-SML-041,Pemilik Properti 22841,08151947369,False,2022-03-18
UNT-22843,CLS-SML-063,Pemilik Properti 22842,08116555186,False,2022-05-26
UNT-22844,CLS-SML-040,Pemilik Properti 22843,,False,2022-06-15
UNT-22845,CLS-SML-071,Pemilik Properti 22844,08117347683,False,2022-02-19
UNT-22846,CLS-SML-011,Pemilik Properti 22845,,False,2022-03-10
UNT-22847,CLS-SML-029,Pemilik Properti 22846,08167628293,False,2020-07-23
UNT-22848,CLS-SML-015,Pemilik Properti 22847,,False,2020-06-12
UNT-22849,CLS-SML-078,Pemilik Properti 22848,08193428029,False,2020-07-08
UNT-22850,CLS-SML-087,Pemilik Properti 22849,08145466893,True,2020-04-22
UNT-22851,CLS-SML-071,Pemilik Properti 22850,08163070564,False,2020-12-08
UNT-22852,CLS-SML-068,Pemilik Properti 22851,08133722657,False,2022-06-15
UNT-22853,CLS-SML-020,Pemilik Properti 22852,08157289140,False,2020-10-01
UNT-22854,CLS-SML-024,Pemilik Properti 22853,,False,2021-01-07
UNT-22855,CLS-SML-023,Pemilik Properti 22854,08185519585,False,2020-08-04
UNT-22856,CLS-SML-090,Pemilik Properti 22855,,True,2020-06-24
UNT-22857,CLS-SML-040,Pemilik Properti 22856,08153542475,True,2022-07-01
UNT-22858,CLS-SML-096,Pemilik Properti 22857,08143226019,False,2022-04-26
UNT-22859,CLS-SML-008,Pemilik Properti 22858,08140808510,False,2020-02-19
UNT-22860,CLS-SML-033,Pemilik Properti 22859,08153806720,True,2020-09-04
UNT-22861,CLS-SML-077,Pemilik Properti 22860,08166345918,False,2020-09-10
UNT-22862,CLS-SML-018,Pemilik Properti 22861,08182274227,False,2022-04-07
UNT-22863,CLS-SML-076,Pemilik Properti 22862,08141018768,False,2020-01-21
UNT-22864,CLS-SML-081,Pemilik Properti 22863,08145778866,False,2020-09-03
UNT-22865,CLS-SML-058,Pemilik Properti 22864,08124227294,False,2022-04-03
UNT-22866,CLS-SML-002,Pemilik Properti 22865,,True,2021-11-19
UNT-22867,CLS-SML-043,Pemilik Properti 22866,08133847385,False,2021-09-26
UNT-22868,CLS-SML-033,Pemilik Properti 22867,,False,2021-02-22
UNT-22869,CLS-SML-021,Pemilik Properti 22868,08146767579,False,2022-07-11
UNT-22870,CLS-SML-067,Pemilik Properti 22869,08155765551,False,2020-11-02
UNT-22871,CLS-SML-063,Pemilik Properti 22870,,False,2021-01-18
UNT-22872,CLS-SML-003,Pemilik Properti 22871,08124942465,False,2020-12-02
UNT-22873,CLS-SML-042,Pemilik Properti 22872,08197638133,False,2021-11-17
UNT-22874,CLS-SML-026,Pemilik Properti 22873,08155692438,False,2020-12-30
UNT-22875,CLS-SML-019,Pemilik Properti 22874,08196824939,True,2022-06-25
UNT-22876,CLS-SML-044,Pemilik Properti 22875,08191622520,False,2021-09-22
UNT-22877,CLS-SML-020,Pemilik Properti 22876,08113331283,False,2021-08-11
UNT-22878,CLS-SML-005,Pemilik Properti 22877,08143234667,True,2021-01-29
UNT-22879,CLS-SML-096,Pemilik Properti 22878,08115680204,False,2021-09-25
UNT-22880,CLS-SML-013,Pemilik Properti 22879,08164606338,False,2022-04-22
UNT-22881,CLS-SML-092,Pemilik Properti 22880,08191311856,True,2020-05-13
UNT-22882,CLS-SML-061,Pemilik Properti 22881,,False,2020-02-10
UNT-22883,CLS-SML-026,Pemilik Properti 22882,,True,2020-06-19
UNT-22884,CLS-SML-089,Pemilik Properti 22883,,False,2020-03-18
UNT-22885,CLS-SML-081,Pemilik Properti 22884,08131600441,False,2020-11-20
UNT-22886,CLS-SML-080,Pemilik Properti 22885,08182570131,False,2020-01-01
UNT-22887,CLS-SML-005,Pemilik Properti 22886,08194521433,False,2022-02-02
UNT-22888,CLS-SML-072,Pemilik Properti 22887,08181020489,False,2021-02-01
UNT-22889,CLS-SML-035,Pemilik Properti 22888,08128230206,False,2021-07-22
UNT-22890,CLS-SML-035,Pemilik Properti 22889,08134457427,True,2021-09-23
UNT-22891,CLS-SML-075,Pemilik Properti 22890,08152309619,True,2021-02-22
UNT-22892,CLS-SML-080,Pemilik Properti 22891,08171901198,False,2020-01-25
UNT-22893,CLS-SML-030,Pemilik Properti 22892,08159068527,False,2022-05-14
UNT-22894,CLS-SML-042,Pemilik Properti 22893,08157555845,False,2021-08-09
UNT-22895,CLS-SML-046,Pemilik Properti 22894,08158958791,False,2020-02-14
UNT-22896,CLS-SML-029,Pemilik Properti 22895,08180707043,True,2021-04-09
UNT-22897,CLS-SML-069,Pemilik Properti 22896,08195813256,False,2022-06-29
UNT-22898,CLS-SML-092,Pemilik Properti 22897,08180119276,True,2021-08-04
UNT-22899,CLS-SML-059,Pemilik Properti 22898,08151668802,False,2021-03-24
UNT-22900,CLS-SML-019,Pemilik Properti 22899,08151090094,True,2021-06-28
UNT-22901,CLS-SML-004,Pemilik Properti 22900,,False,2022-05-28
UNT-22902,CLS-SML-083,Pemilik Properti 22901,08142636039,False,2022-08-02
UNT-22903,CLS-SML-062,Pemilik Properti 22902,08125636819,False,2020-08-25
UNT-22904,CLS-SML-047,Pemilik Properti 22903,08175838969,False,2022-08-11
UNT-22905,CLS-SML-007,Pemilik Properti 22904,08172965430,False,2022-08-21
UNT-22906,CLS-SML-089,Pemilik Properti 22905,08167650029,True,2020-02-15
UNT-22907,CLS-SML-051,Pemilik Properti 22906,08197960892,True,2020-07-03
UNT-22908,CLS-SML-093,Pemilik Properti 22907,,False,2022-03-14
UNT-22909,CLS-SML-062,Pemilik Properti 22908,08125661286,False,2022-09-01
UNT-22910,CLS-SML-012,Pemilik Properti 22909,08171824886,False,2021-01-28
UNT-22911,CLS-SML-027,Pemilik Properti 22910,08157582894,False,2020-10-06
UNT-22912,CLS-SML-012,Pemilik Properti 22911,08129642138,False,2020-12-19
UNT-22913,CLS-SML-004,Pemilik Properti 22912,08179256351,False,2022-04-21
UNT-22914,CLS-SML-048,Pemilik Properti 22913,08136348643,False,2021-07-15
UNT-22915,CLS-SML-079,Pemilik Properti 22914,08196449319,True,2022-06-15
UNT-22916,CLS-SML-025,Pemilik Properti 22915,08188299441,False,2021-11-23
UNT-22917,CLS-SML-072,Pemilik Properti 22916,08172030960,False,2022-01-15
UNT-22918,CLS-SML-006,Pemilik Properti 22917,08160701037,True,2021-10-15
UNT-22919,CLS-SML-046,Pemilik Properti 22918,08168276736,False,2020-09-05
UNT-22920,CLS-SML-096,Pemilik Properti 22919,08195169681,False,2021-12-27
UNT-22921,CLS-SML-001,Pemilik Properti 22920,,False,2021-01-27
UNT-22922,CLS-SML-080,Pemilik Properti 22921,,False,2021-04-04
UNT-22923,CLS-SML-045,Pemilik Properti 22922,08191423203,True,2022-08-26
UNT-22924,CLS-SML-069,Pemilik Properti 22923,08113207349,False,2022-03-24
UNT-22925,CLS-SML-092,Pemilik Properti 22924,08154364144,False,2022-08-01
UNT-22926,CLS-SML-070,Pemilik Properti 22925,,True,2020-04-04
UNT-22927,CLS-SML-045,Pemilik Properti 22926,08152405091,True,2021-12-12
UNT-22928,CLS-SML-096,Pemilik Properti 22927,08151456970,True,2021-02-26
UNT-22929,CLS-SML-032,Pemilik Properti 22928,,False,2020-11-17
UNT-22930,CLS-SML-068,Pemilik Properti 22929,08199339132,True,2020-04-11
UNT-22931,CLS-SML-078,Pemilik Properti 22930,08183706795,True,2020-07-16
UNT-22932,CLS-SML-033,Pemilik Properti 22931,08192225035,False,2020-04-21
UNT-22933,CLS-SML-079,Pemilik Properti 22932,08120700331,False,2022-02-06
UNT-22934,CLS-SML-081,Pemilik Properti 22933,,False,2022-07-15
UNT-22935,CLS-SML-092,Pemilik Properti 22934,08178663740,False,2021-02-18
UNT-22936,CLS-SML-013,Pemilik Properti 22935,08158844520,False,2021-06-29
UNT-22937,CLS-SML-039,Pemilik Properti 22936,,False,2020-04-05
UNT-22938,CLS-SML-052,Pemilik Properti 22937,08143630277,True,2021-08-19
UNT-22939,CLS-SML-009,Pemilik Properti 22938,08118389172,False,2021-05-20
UNT-22940,CLS-SML-092,Pemilik Properti 22939,08183537057,False,2020-06-20
UNT-22941,CLS-SML-009,Pemilik Properti 22940,08196447843,False,2022-09-04
UNT-22942,CLS-SML-081,Pemilik Properti 22941,08149248461,True,2020-03-18
UNT-22943,CLS-SML-090,Pemilik Properti 22942,,False,2021-05-04
UNT-22944,CLS-SML-071,Pemilik Properti 22943,08151914814,False,2022-03-26
UNT-22945,CLS-SML-055,Pemilik Properti 22944,08147427624,False,2020-08-15
UNT-22946,CLS-SML-066,Pemilik Properti 22945,08170032985,False,2021-11-19
UNT-22947,CLS-SML-069,Pemilik Properti 22946,08192645832,False,2021-08-26
UNT-22948,CLS-SML-034,Pemilik Properti 22947,08162001844,False,2020-12-17
UNT-22949,CLS-SML-016,Pemilik Properti 22948,08161827950,False,2020-01-31
UNT-22950,CLS-SML-039,Pemilik Properti 22949,08162461333,False,2020-09-26
UNT-22951,CLS-SML-100,Pemilik Properti 22950,08156176523,False,2021-07-31
UNT-22952,CLS-SML-091,Pemilik Properti 22951,08114027716,True,2021-04-06
UNT-22953,CLS-SML-050,Pemilik Properti 22952,08156280273,True,2021-04-23
UNT-22954,CLS-SML-084,Pemilik Properti 22953,08181247201,False,2021-02-07
UNT-22955,CLS-SML-042,Pemilik Properti 22954,,False,2020-01-23
UNT-22956,CLS-SML-057,Pemilik Properti 22955,,False,2020-05-21
UNT-22957,CLS-SML-063,Pemilik Properti 22956,08184354192,False,2020-01-28
UNT-22958,CLS-SML-070,Pemilik Properti 22957,08131929821,False,2020-10-14
UNT-22959,CLS-SML-067,Pemilik Properti 22958,08158330517,True,2021-06-28
UNT-22960,CLS-SML-013,Pemilik Properti 22959,,False,2022-08-14
UNT-22961,CLS-SML-068,Pemilik Properti 22960,08158210891,True,2020-11-17
UNT-22962,CLS-SML-066,Pemilik Properti 22961,08142382338,False,2022-06-30
UNT-22963,CLS-SML-053,Pemilik Properti 22962,08178750853,False,2021-02-17
UNT-22964,CLS-SML-026,Pemilik Properti 22963,08177310033,True,2021-03-10
UNT-22965,CLS-SML-074,Pemilik Properti 22964,08146597208,False,2021-08-26
UNT-22966,CLS-SML-004,Pemilik Properti 22965,08168241912,False,2020-06-22
UNT-22967,CLS-SML-055,Pemilik Properti 22966,08123288794,False,2022-08-12
UNT-22968,CLS-SML-041,Pemilik Properti 22967,08183599856,True,2021-06-01
UNT-22969,CLS-SML-052,Pemilik Properti 22968,08124631992,False,2022-04-15
UNT-22970,CLS-SML-008,Pemilik Properti 22969,08164086335,False,2021-08-21
UNT-22971,CLS-SML-016,Pemilik Properti 22970,08185970566,False,2022-07-19
UNT-22972,CLS-SML-034,Pemilik Properti 22971,08121611378,False,2020-05-03
UNT-22973,CLS-SML-031,Pemilik Properti 22972,08173765260,False,2020-11-20
UNT-22974,CLS-SML-025,Pemilik Properti 22973,,True,2021-09-02
UNT-22975,CLS-SML-100,Pemilik Properti 22974,08198935975,False,2021-12-29
UNT-22976,CLS-SML-066,Pemilik Properti 22975,08195042553,False,2022-05-14
UNT-22977,CLS-SML-080,Pemilik Properti 22976,,False,2022-09-09
UNT-22978,CLS-SML-080,Pemilik Properti 22977,08175688191,False,2020-06-23
UNT-22979,CLS-SML-003,Pemilik Properti 22978,,True,2021-02-13
UNT-22980,CLS-SML-003,Pemilik Properti 22979,08146995229,False,2021-10-02
UNT-22981,CLS-SML-066,Pemilik Properti 22980,08112989507,False,2021-07-05
UNT-22982,CLS-SML-087,Pemilik Properti 22981,08127298126,False,2020-05-22
UNT-22983,CLS-SML-003,Pemilik Properti 22982,08148541712,False,2020-01-10
UNT-22984,CLS-SML-054,Pemilik Properti 22983,08130250165,True,2021-11-14
UNT-22985,CLS-SML-087,Pemilik Properti 22984,08194429118,False,2021-04-30
UNT-22986,CLS-SML-097,Pemilik Properti 22985,08162336326,False,2020-05-09
UNT-22987,CLS-SML-034,Pemilik Properti 22986,08198537010,False,2021-02-20
UNT-22988,CLS-SML-015,Pemilik Properti 22987,08124066593,False,2020-11-29
UNT-22989,CLS-SML-050,Pemilik Properti 22988,08154788475,False,2022-01-14
UNT-22990,CLS-SML-015,Pemilik Properti 22989,08125702421,False,2022-04-26
UNT-22991,CLS-SML-050,Pemilik Properti 22990,,False,2020-07-26
UNT-22992,CLS-SML-009,Pemilik Properti 22991,08129130336,True,2021-09-02
UNT-22993,CLS-SML-041,Pemilik Properti 22992,08119820588,False,2021-01-07
UNT-22994,CLS-SML-006,Pemilik Properti 22993,08177365037,True,2020-10-31
UNT-22995,CLS-SML-099,Pemilik Properti 22994,,False,2021-08-25
UNT-22996,CLS-SML-079,Pemilik Properti 22995,08158353606,False,2022-06-21
UNT-22997,CLS-SML-013,Pemilik Properti 22996,08180230707,False,2020-09-26
UNT-22998,CLS-SML-033,Pemilik Properti 22997,08161604931,False,2021-12-30
UNT-22999,CLS-SML-035,Pemilik Properti 22998,08175151515,False,2020-10-22
UNT-23000,CLS-SML-074,Pemilik Properti 22999,08158812305,False,2021-09-07
UNT-23001,CLS-SML-022,Pemilik Properti 23000,08139161895,False,2021-01-19
UNT-23002,CLS-SML-097,Pemilik Properti 23001,,False,2021-07-14
UNT-23003,CLS-SML-075,Pemilik Properti 23002,08184835492,False,2020-03-24
UNT-23004,CLS-SML-094,Pemilik Properti 23003,08113174265,False,2022-05-06
UNT-23005,CLS-SML-017,Pemilik Properti 23004,08139600723,True,2021-12-10
UNT-23006,CLS-SML-005,Pemilik Properti 23005,08134324480,False,2021-02-03
UNT-23007,CLS-SML-008,Pemilik Properti 23006,08155025568,False,2020-02-24
UNT-23008,CLS-SML-093,Pemilik Properti 23007,08177648863,True,2020-08-23
UNT-23009,CLS-SML-042,Pemilik Properti 23008,08157057881,False,2022-06-20
UNT-23010,CLS-SML-029,Pemilik Properti 23009,08195725707,False,2020-02-07
UNT-23011,CLS-SML-034,Pemilik Properti 23010,08129799001,False,2020-11-04
UNT-23012,CLS-SML-082,Pemilik Properti 23011,08137912428,False,2020-12-10
UNT-23013,CLS-SML-033,Pemilik Properti 23012,08195595264,False,2020-04-10
UNT-23014,CLS-SML-013,Pemilik Properti 23013,08194446186,False,2021-11-08
UNT-23015,CLS-SML-083,Pemilik Properti 23014,08110592991,False,2022-03-14
UNT-23016,CLS-SML-088,Pemilik Properti 23015,08135884880,False,2021-12-15
UNT-23017,CLS-SML-087,Pemilik Properti 23016,08115270502,False,2021-07-27
UNT-23018,CLS-SML-068,Pemilik Properti 23017,08154667117,False,2020-06-08
UNT-23019,CLS-SML-079,Pemilik Properti 23018,08127528160,False,2022-07-14
UNT-23020,CLS-SML-064,Pemilik Properti 23019,08146072236,False,2021-10-11
UNT-23021,CLS-SML-061,Pemilik Properti 23020,,False,2021-11-07
UNT-23022,CLS-SML-100,Pemilik Properti 23021,08185851794,True,2021-01-04
UNT-23023,CLS-SML-008,Pemilik Properti 23022,08133891273,False,2022-07-07
UNT-23024,CLS-SML-029,Pemilik Properti 23023,08126482897,True,2021-11-29
UNT-23025,CLS-SML-007,Pemilik Properti 23024,,False,2022-01-19
UNT-23026,CLS-SML-019,Pemilik Properti 23025,08116112224,False,2021-12-03
UNT-23027,CLS-SML-093,Pemilik Properti 23026,08185192090,True,2020-05-14
UNT-23028,CLS-SML-019,Pemilik Properti 23027,08116136594,False,2022-04-01
UNT-23029,CLS-SML-033,Pemilik Properti 23028,08137755126,True,2021-12-20
UNT-23030,CLS-SML-074,Pemilik Properti 23029,,False,2021-03-03
UNT-23031,CLS-SML-015,Pemilik Properti 23030,08112524682,False,2020-08-13
UNT-23032,CLS-SML-061,Pemilik Properti 23031,08118062994,False,2022-03-11
UNT-23033,CLS-SML-074,Pemilik Properti 23032,08191854217,False,2020-09-06
UNT-23034,CLS-SML-011,Pemilik Properti 23033,08188049879,True,2020-10-15
UNT-23035,CLS-SML-078,Pemilik Properti 23034,08162780390,False,2021-06-23
UNT-23036,CLS-SML-084,Pemilik Properti 23035,,False,2021-01-10
UNT-23037,CLS-SML-007,Pemilik Properti 23036,08162328959,False,2020-07-29
UNT-23038,CLS-SML-005,Pemilik Properti 23037,08124854550,False,2021-09-23
UNT-23039,CLS-SML-088,Pemilik Properti 23038,08179980132,False,2022-07-29
UNT-23040,CLS-SML-043,Pemilik Properti 23039,08153912601,True,2021-02-19
UNT-23041,CLS-SML-083,Pemilik Properti 23040,08129788811,False,2020-10-10
UNT-23042,CLS-SML-018,Pemilik Properti 23041,08166043877,False,2022-06-24
UNT-23043,CLS-SML-059,Pemilik Properti 23042,,False,2021-10-23
UNT-23044,CLS-SML-095,Pemilik Properti 23043,,False,2020-02-12
UNT-23045,CLS-SML-032,Pemilik Properti 23044,,True,2022-06-21
UNT-23046,CLS-SML-094,Pemilik Properti 23045,08111258127,True,2021-12-28
UNT-23047,CLS-SML-034,Pemilik Properti 23046,08187251167,True,2020-10-06
UNT-23048,CLS-SML-065,Pemilik Properti 23047,08191896718,False,2021-11-08
UNT-23049,CLS-SML-022,Pemilik Properti 23048,,False,2021-09-24
UNT-23050,CLS-SML-080,Pemilik Properti 23049,08155277860,True,2022-04-25
UNT-23051,CLS-SML-074,Pemilik Properti 23050,08180258213,True,2020-11-24
UNT-23052,CLS-SML-053,Pemilik Properti 23051,08174043758,True,2021-06-27
UNT-23053,CLS-SML-018,Pemilik Properti 23052,08194919546,False,2020-06-10
UNT-23054,CLS-SML-006,Pemilik Properti 23053,08117701016,False,2022-04-20
UNT-23055,CLS-SML-068,Pemilik Properti 23054,08182532844,True,2021-03-28
UNT-23056,CLS-SML-092,Pemilik Properti 23055,08121408312,False,2022-03-02
UNT-23057,CLS-SML-066,Pemilik Properti 23056,,False,2021-07-15
UNT-23058,CLS-SML-018,Pemilik Properti 23057,08147324905,False,2021-12-09
UNT-23059,CLS-SML-098,Pemilik Properti 23058,,False,2021-02-21
UNT-23060,CLS-SML-088,Pemilik Properti 23059,,False,2022-06-15
UNT-23061,CLS-SML-078,Pemilik Properti 23060,,False,2020-09-26
UNT-23062,CLS-SML-062,Pemilik Properti 23061,08181902194,False,2021-06-28
UNT-23063,CLS-SML-046,Pemilik Properti 23062,08130199292,False,2021-08-31
UNT-23064,CLS-SML-051,Pemilik Properti 23063,08198057486,False,2020-07-18
UNT-23065,CLS-SML-088,Pemilik Properti 23064,,False,2021-02-07
UNT-23066,CLS-SML-028,Pemilik Properti 23065,08167488477,False,2021-06-06
UNT-23067,CLS-SML-095,Pemilik Properti 23066,08153046315,False,2022-02-14
UNT-23068,CLS-SML-013,Pemilik Properti 23067,08180054317,False,2020-03-26
UNT-23069,CLS-SML-030,Pemilik Properti 23068,,False,2020-07-05
UNT-23070,CLS-SML-045,Pemilik Properti 23069,,False,2022-09-10
UNT-23071,CLS-SML-032,Pemilik Properti 23070,08163216202,False,2021-12-22
UNT-23072,CLS-SML-097,Pemilik Properti 23071,08173036516,True,2020-01-15
UNT-23073,CLS-SML-063,Pemilik Properti 23072,,False,2021-04-03
UNT-23074,CLS-SML-079,Pemilik Properti 23073,08184712558,True,2021-06-25
UNT-23075,CLS-SML-003,Pemilik Properti 23074,08156289914,True,2021-07-13
UNT-23076,CLS-SML-006,Pemilik Properti 23075,08190812420,False,2020-02-09
